split,tid,fid,text,tokens
clotho_development,my3rWHlP3FM=,w8Jza5L_5FI=,Footsteps crunch on gravel as birds chirp in the background.,"['footsteps', 'crunch', 'on', 'gravel', 'as', 'birds', 'chirp', 'in', 'the', 'background']"
clotho_development,f0JZFww436Y=,w8Jza5L_5FI=,Shoes moving along a hard packed surface covered with twigs and leaves.,"['shoes', 'moving', 'along', 'a', 'hard', 'packed', 'surface', 'covered', 'with', 'twigs', 'and', 'leaves']"
clotho_development,w_qBwdP5VJY=,w8Jza5L_5FI=,The path the person is walking on is made of gravel.,"['the', 'path', 'the', 'person', 'is', 'walking', 'on', 'is', 'made', 'of', 'gravel']"
clotho_development,fVuQwhfbrs4=,z-7SySudwRo=,A busy street under a bridge with vehicles moving overhead.,"['a', 'busy', 'street', 'under', 'a', 'bridge', 'with', 'vehicles', 'moving', 'overhead']"
clotho_development,rLirCMouCQQ=,z-7SySudwRo=,A garage is being opened and animals are making noises.,"['a', 'garage', 'is', 'being', 'opened', 'and', 'animals', 'are', 'making', 'noises']"
clotho_development,-TibFeNhnaA=,z-7SySudwRo=,"A road beneath a bridge, with traffic going by on top.","['a', 'road', 'beneath', 'a', 'bridge', 'with', 'traffic', 'going', 'by', 'on', 'top']"
clotho_development,qgqfrFSn9r0=,z-7SySudwRo=,"Different types of machinery running, people talking and distant traffic at the same time.","['different', 'types', 'of', 'machinery', 'running', 'people', 'talking', 'and', 'distant', 'traffic', 'at', 'the', 'same', 'time']"
clotho_development,GU8uZdjBD_I=,z-7SySudwRo=,People are talking as machines are making noise while it is raining outside in the background.,"['people', 'are', 'talking', 'as', 'machines', 'are', 'making', 'noise', 'while', 'it', 'is', 'raining', 'outside', 'in', 'the', 'background']"
clotho_development,mLNUAsODdSU=,khpa3weXnG8=,A car is driving quickly on the road and a truck squeals its brakes.,"['a', 'car', 'is', 'driving', 'quickly', 'on', 'the', 'road', 'and', 'a', 'truck', 'squeals', 'its', 'brakes']"
clotho_development,VQcIQ_nn_i0=,khpa3weXnG8=,A large truck starting and driving off with other traffic sounds in the background.,"['a', 'large', 'truck', 'starting', 'and', 'driving', 'off', 'with', 'other', 'traffic', 'sounds', 'in', 'the', 'background']"
clotho_development,UEQXxSWC4qw=,khpa3weXnG8=,A large truck starts and drives off into traffic.,"['a', 'large', 'truck', 'starts', 'and', 'drives', 'off', 'into', 'traffic']"
clotho_development,KbhYDuJz73M=,khpa3weXnG8=,During the day heavy traffic passes over a bridge,"['during', 'the', 'day', 'heavy', 'traffic', 'passes', 'over', 'a', 'bridge']"
clotho_development,m_W5e4eigMc=,khpa3weXnG8=,heavy traffic passing over a bridge in the day time,"['heavy', 'traffic', 'passing', 'over', 'a', 'bridge', 'in', 'the', 'day', 'time']"
clotho_development,wQ6fA6mEtAo=,I45FYDIlPng=,A tunnel with moving vehicles above and within it on a wet day.,"['a', 'tunnel', 'with', 'moving', 'vehicles', 'above', 'and', 'within', 'it', 'on', 'a', 'wet', 'day']"
clotho_development,RDtB_yIBVuY=,I45FYDIlPng=,Highway traffic that is passing under a bridge.,"['highway', 'traffic', 'that', 'is', 'passing', 'under', 'a', 'bridge']"
clotho_development,1gSoAZRbHLs=,I45FYDIlPng=,"On a wet day, a tunnel has vehicles move above it and within it.","['on', 'a', 'wet', 'day', 'a', 'tunnel', 'has', 'vehicles', 'move', 'above', 'it', 'and', 'within', 'it']"
clotho_development,Hmpn3hI4WzU=,I45FYDIlPng=,The road without an intersection has a lot of traffic.,"['the', 'road', 'without', 'an', 'intersection', 'has', 'a', 'lot', 'of', 'traffic']"
clotho_development,gtoL0Dm4E3s=,I45FYDIlPng=,"Under a bridge, highway traffic passes by quickly.","['under', 'a', 'bridge', 'highway', 'traffic', 'passes', 'by', 'quickly']"
clotho_development,GG2OD29O71Y=,iW-VKymBg7k=,A train is leaving the station while a bell chimes in the distance and a man and woman are speaking.,"['a', 'train', 'is', 'leaving', 'the', 'station', 'while', 'a', 'bell', 'chimes', 'in', 'the', 'distance', 'and', 'a', 'man', 'and', 'woman', 'are', 'speaking']"
clotho_development,TxYrj42NWWk=,iW-VKymBg7k=,A train makes a loud noise on the tracks along with a crossing signal bell,"['a', 'train', 'makes', 'a', 'loud', 'noise', 'on', 'the', 'tracks', 'along', 'with', 'a', 'crossing', 'signal', 'bell']"
clotho_development,7eTDf_j8SOg=,iW-VKymBg7k=,"A train with people talking on board moves slowly down the tracks, ringing its bells.","['a', 'train', 'with', 'people', 'talking', 'on', 'board', 'moves', 'slowly', 'down', 'the', 'tracks', 'ringing', 'its', 'bells']"
clotho_development,AGVHnhrWyfM=,iW-VKymBg7k=,The train made a loud noise on the tracks while the crossing bell rang,"['the', 'train', 'made', 'a', 'loud', 'noise', 'on', 'the', 'tracks', 'while', 'the', 'crossing', 'bell', 'rang']"
clotho_development,pMztARv2knY=,iW-VKymBg7k=,a train moving slowly along a track with bells and voices,"['a', 'train', 'moving', 'slowly', 'along', 'a', 'track', 'with', 'bells', 'and', 'voices']"
clotho_development,-1CJSpcoPIg=,wcWYduykH18=,A gathering of people speaking with a phone ringing in the background.,"['a', 'gathering', 'of', 'people', 'speaking', 'with', 'a', 'phone', 'ringing', 'in', 'the', 'background']"
clotho_development,N-hHS03dhec=,wcWYduykH18=,A group of people were speaking while a phone was ringing in the background,"['a', 'group', 'of', 'people', 'were', 'speaking', 'while', 'a', 'phone', 'was', 'ringing', 'in', 'the', 'background']"
clotho_development,HKuSb1tugkM=,wcWYduykH18=,Many people were talking to each other while a phone rang.,"['many', 'people', 'were', 'talking', 'to', 'each', 'other', 'while', 'a', 'phone', 'rang']"
clotho_development,FYvR9MEVhMk=,wcWYduykH18=,"People are moving around, and conversing while an electronic device is buzzing intermittently.","['people', 'are', 'moving', 'around', 'and', 'conversing', 'while', 'an', 'electronic', 'device', 'is', 'buzzing', 'intermittently']"
clotho_development,JNDrrKWctbA=,wcWYduykH18=,multiple people are talking to each other as the phone rang,"['multiple', 'people', 'are', 'talking', 'to', 'each', 'other', 'as', 'the', 'phone', 'rang']"
clotho_development,KR18r2hIRsI=,dPpQEu3uy04=,A hammer strikes an object softly making a tapping sound.,"['a', 'hammer', 'strikes', 'an', 'object', 'softly', 'making', 'a', 'tapping', 'sound']"
clotho_development,JodMdJhDz-0=,dPpQEu3uy04=,Loud clicking noises come from the game that they are playing.,"['loud', 'clicking', 'noises', 'come', 'from', 'the', 'game', 'that', 'they', 'are', 'playing']"
clotho_development,kdGdnWVckh4=,dPpQEu3uy04=,The game being played makes loud clicking noises.,"['the', 'game', 'being', 'played', 'makes', 'loud', 'clicking', 'noises']"
clotho_development,67lu2myUgSo=,dPpQEu3uy04=,solid items being stacked together on a solid surface,"['solid', 'items', 'being', 'stacked', 'together', 'on', 'a', 'solid', 'surface']"
clotho_development,iiM6rjgrqiE=,dPpQEu3uy04=,strong things being stacked together on a strong surface,"['strong', 'things', 'being', 'stacked', 'together', 'on', 'a', 'strong', 'surface']"
clotho_development,Vw_ltxWdLTg=,hp41Kd4TTEw=,A bunch of birds whistle and sing in high pitched tones.,"['a', 'bunch', 'of', 'birds', 'whistle', 'and', 'sing', 'in', 'high', 'pitched', 'tones']"
clotho_development,7UqK4AxW3mY=,hp41Kd4TTEw=,A vehicle is moving with the screaming of birds in the background,"['a', 'vehicle', 'is', 'moving', 'with', 'the', 'screaming', 'of', 'birds', 'in', 'the', 'background']"
clotho_development,DhvBCgGvxvs=,hp41Kd4TTEw=,Many birds in close proximity whistling and singing in high pitched tones.,"['many', 'birds', 'in', 'close', 'proximity', 'whistling', 'and', 'singing', 'in', 'high', 'pitched', 'tones']"
clotho_development,LI_Ps48ZOY8=,hp41Kd4TTEw=,"Many different birds chirp and sing, all in different ways.","['many', 'different', 'birds', 'chirp', 'and', 'sing', 'all', 'in', 'different', 'ways']"
clotho_development,6u9_gYCMINc=,hp41Kd4TTEw=,The birds are chirping and talking with each other both near and in the distance.,"['the', 'birds', 'are', 'chirping', 'and', 'talking', 'with', 'each', 'other', 'both', 'near', 'and', 'in', 'the', 'distance']"
clotho_development,MGM6Pvq63zg=,exQl7_3bbU8=,"As people walk and talk, a vehicle passes very closely, through the crowd.","['as', 'people', 'walk', 'and', 'talk', 'a', 'vehicle', 'passes', 'very', 'closely', 'through', 'the', 'crowd']"
clotho_development,IDlg7UC1dIg=,exQl7_3bbU8=,"As someone walks by, a vehicle passes and a man starts talking.","['as', 'someone', 'walks', 'by', 'a', 'vehicle', 'passes', 'and', 'a', 'man', 'starts', 'talking']"
clotho_development,ivldA9WPmvw=,exQl7_3bbU8=,Someone is walking and a vehicle passes and a man starts talking.,"['someone', 'is', 'walking', 'and', 'a', 'vehicle', 'passes', 'and', 'a', 'man', 'starts', 'talking']"
clotho_development,nJQofXHoDSo=,exQl7_3bbU8=,Two people walk down sidewalk talking and car drives by.,"['two', 'people', 'walk', 'down', 'sidewalk', 'talking', 'and', 'car', 'drives', 'by']"
clotho_development,SSdKj0pz3oE=,exQl7_3bbU8=,"With a heavy wind blowing in the background, a person is speaking to a crowd.","['with', 'a', 'heavy', 'wind', 'blowing', 'in', 'the', 'background', 'a', 'person', 'is', 'speaking', 'to', 'a', 'crowd']"
clotho_development,UuaeLrOaTQg=,IHpEcHSEFFU=,A constant static is playing on a radio device.,"['a', 'constant', 'static', 'is', 'playing', 'on', 'a', 'radio', 'device']"
clotho_development,jWdJxAu95x4=,IHpEcHSEFFU=,Rain is falling hard against the surface of something.,"['rain', 'is', 'falling', 'hard', 'against', 'the', 'surface', 'of', 'something']"
clotho_development,jvNbr0eY4zQ=,IHpEcHSEFFU=,The rain fell audibly against the plastic sheet.,"['the', 'rain', 'fell', 'audibly', 'against', 'the', 'plastic', 'sheet']"
clotho_development,DpH7MJzPjCI=,IHpEcHSEFFU=,The surface of an object is being hit by heavy rain.,"['the', 'surface', 'of', 'an', 'object', 'is', 'being', 'hit', 'by', 'heavy', 'rain']"
clotho_development,5lmZmvZFp2c=,IHpEcHSEFFU=,the rain were falling on an the plastic sheet,"['the', 'rain', 'were', 'falling', 'on', 'an', 'the', 'plastic', 'sheet']"
clotho_development,9-oA11qgYxo=,lVPzVl5hKAw=,A thunder storm rumbles as a variety of birds are chirping.,"['a', 'thunder', 'storm', 'rumbles', 'as', 'a', 'variety', 'of', 'birds', 'are', 'chirping']"
clotho_development,7eNZ0TXx108=,lVPzVl5hKAw=,Birds are singing and chirping while a thunder storm is beginning.,"['birds', 'are', 'singing', 'and', 'chirping', 'while', 'a', 'thunder', 'storm', 'is', 'beginning']"
clotho_development,Z47xHGP_syA=,lVPzVl5hKAw=,"Birds were chirping, thunder rumbling while rain falls","['birds', 'were', 'chirping', 'thunder', 'rumbling', 'while', 'rain', 'falls']"
clotho_development,IuY_FmFQrsw=,lVPzVl5hKAw=,The birds are chirping while rain is pouring and thunder is rumbling,"['the', 'birds', 'are', 'chirping', 'while', 'rain', 'is', 'pouring', 'and', 'thunder', 'is', 'rumbling']"
clotho_development,Yg9ZtD-JYCQ=,lVPzVl5hKAw=,Thunder was rumbling while the rain fell and the birds chirped.,"['thunder', 'was', 'rumbling', 'while', 'the', 'rain', 'fell', 'and', 'the', 'birds', 'chirped']"
clotho_development,2nLj5R_CT1o=,a9REo3JH8-0=,A river of rain water and also a storm in the background.,"['a', 'river', 'of', 'rain', 'water', 'and', 'also', 'a', 'storm', 'in', 'the', 'background']"
clotho_development,n5MF1ModsGg=,a9REo3JH8-0=,"Rain fell into a pond, and the rain was steady.","['rain', 'fell', 'into', 'a', 'pond', 'and', 'the', 'rain', 'was', 'steady']"
clotho_development,M8INdNSyPF4=,a9REo3JH8-0=,"Raining falling into a pond, the rain is steady.","['raining', 'falling', 'into', 'a', 'pond', 'the', 'rain', 'is', 'steady']"
clotho_development,Rcd9DHeCkTU=,a9REo3JH8-0=,Water flows consistently without increasing or decreasing its speed.,"['water', 'flows', 'consistently', 'without', 'increasing', 'or', 'decreasing', 'its', 'speed']"
clotho_development,G08lg8ZCMh4=,a9REo3JH8-0=,"Water is flowing at a constant, medium rate.","['water', 'is', 'flowing', 'at', 'a', 'constant', 'medium', 'rate']"
clotho_development,kkF0DhwPbj8=,Xuf0Ijb_aoA=,A stream of water gushes on without stopping or slowing down.,"['a', 'stream', 'of', 'water', 'gushes', 'on', 'without', 'stopping', 'or', 'slowing', 'down']"
clotho_development,kWkKlo19wfs=,Xuf0Ijb_aoA=,A stream of water gushes without stopping or slowing.,"['a', 'stream', 'of', 'water', 'gushes', 'without', 'stopping', 'or', 'slowing']"
clotho_development,EhNB3jZrS-c=,Xuf0Ijb_aoA=,"The faucet is on, letting water flow into a sink or tub.","['the', 'faucet', 'is', 'on', 'letting', 'water', 'flow', 'into', 'a', 'sink', 'or', 'tub']"
clotho_development,8auJFrfb26Q=,Xuf0Ijb_aoA=,Water is running down an uneven surface and into a drain.,"['water', 'is', 'running', 'down', 'an', 'uneven', 'surface', 'and', 'into', 'a', 'drain']"
clotho_development,7cuerU1yjGE=,Xuf0Ijb_aoA=,Water is running in a sink or tub.,"['water', 'is', 'running', 'in', 'a', 'sink', 'or', 'tub']"
clotho_development,UPz4M9kgpKw=,Fnd_j8Zye28=,Water gushes forward in a strong and steady stream.,"['water', 'gushes', 'forward', 'in', 'a', 'strong', 'and', 'steady', 'stream']"
clotho_development,8s1VEqvAqks=,Fnd_j8Zye28=,Water is bubbling and splashing in a stream.,"['water', 'is', 'bubbling', 'and', 'splashing', 'in', 'a', 'stream']"
clotho_development,PfFK6hArFfo=,Fnd_j8Zye28=,Water is flowing in a fast moving stream.,"['water', 'is', 'flowing', 'in', 'a', 'fast', 'moving', 'stream']"
clotho_development,CLqL6YHlRF4=,Fnd_j8Zye28=,Water was flowing down a river at a high speed,"['water', 'was', 'flowing', 'down', 'a', 'river', 'at', 'a', 'high', 'speed']"
clotho_development,0vCi7nR7SSg=,Fnd_j8Zye28=,some water is gurgling and splashing in a stream.,"['some', 'water', 'is', 'gurgling', 'and', 'splashing', 'in', 'a', 'stream']"
clotho_development,IjbkOz0MAXA=,usa6o8ccmto=,Birds and other wildlife making noises and someone breathing.,"['birds', 'and', 'other', 'wildlife', 'making', 'noises', 'and', 'someone', 'breathing']"
clotho_development,i-rx0zK13vo=,usa6o8ccmto=,Birds are chirping and traffic flowing on a nearby road.,"['birds', 'are', 'chirping', 'and', 'traffic', 'flowing', 'on', 'a', 'nearby', 'road']"
clotho_development,v26VbrAlCVs=,usa6o8ccmto=,Birds chirping and traffic flowing on a nearby road.,"['birds', 'chirping', 'and', 'traffic', 'flowing', 'on', 'a', 'nearby', 'road']"
clotho_development,-xrQATewb3c=,usa6o8ccmto=,"Storm winds blow faster, the animals cry all the way.","['storm', 'winds', 'blow', 'faster', 'the', 'animals', 'cry', 'all', 'the', 'way']"
clotho_development,G11aDkwlowc=,usa6o8ccmto=,While animals cry a storm wind blows fast.,"['while', 'animals', 'cry', 'a', 'storm', 'wind', 'blows', 'fast']"
clotho_development,sFLj8g7TpTA=,JRe7vaX9YtY=,Pouring water on a tin can that gradually gets louder and louder.,"['pouring', 'water', 'on', 'a', 'tin', 'can', 'that', 'gradually', 'gets', 'louder', 'and', 'louder']"
clotho_development,oDF0LClkK-4=,JRe7vaX9YtY=,Pouring water on a tin can that gradually gets louder.,"['pouring', 'water', 'on', 'a', 'tin', 'can', 'that', 'gradually', 'gets', 'louder']"
clotho_development,uVsanzEQUVs=,JRe7vaX9YtY=,Rain was falling from a gutter into a metal pan.,"['rain', 'was', 'falling', 'from', 'a', 'gutter', 'into', 'a', 'metal', 'pan']"
clotho_development,4Aas0fn1_aU=,JRe7vaX9YtY=,Water begins to drip onto a metallic surface in short bursts then starts to drip constantly.,"['water', 'begins', 'to', 'drip', 'onto', 'a', 'metallic', 'surface', 'in', 'short', 'bursts', 'then', 'starts', 'to', 'drip', 'constantly']"
clotho_development,1fxrt6rnbYc=,JRe7vaX9YtY=,"Water drips onto a metallic surface in short bursts, then drips constantly.","['water', 'drips', 'onto', 'a', 'metallic', 'surface', 'in', 'short', 'bursts', 'then', 'drips', 'constantly']"
clotho_development,tN4Gxhn8k7M=,n4rBtdQ8X4Y=,"Balls of hail are hitting a hard, metallic object during a storm.","['balls', 'of', 'hail', 'are', 'hitting', 'a', 'hard', 'metallic', 'object', 'during', 'a', 'storm']"
clotho_development,NhxOIul0XRs=,n4rBtdQ8X4Y=,Balls of hail hitting a hard metallic object during a storm.,"['balls', 'of', 'hail', 'hitting', 'a', 'hard', 'metallic', 'object', 'during', 'a', 'storm']"
clotho_development,mUSygytaXGg=,n4rBtdQ8X4Y=,Hail and rain are coming down on the roof of a car.,"['hail', 'and', 'rain', 'are', 'coming', 'down', 'on', 'the', 'roof', 'of', 'a', 'car']"
clotho_development,0VHOo6_QABU=,n4rBtdQ8X4Y=,Hail and rain coming down on the roof of a car.,"['hail', 'and', 'rain', 'coming', 'down', 'on', 'the', 'roof', 'of', 'a', 'car']"
clotho_development,L395AM8Ljh4=,n4rBtdQ8X4Y=,The hail is loud as it hits the porch and the roof.,"['the', 'hail', 'is', 'loud', 'as', 'it', 'hits', 'the', 'porch', 'and', 'the', 'roof']"
clotho_development,YvNjic8NUhg=,LQiLvx42r9Y=,"A big vehicle is runs, people are talking in the background ,and something is beeping.","['a', 'big', 'vehicle', 'is', 'runs', 'people', 'are', 'talking', 'in', 'the', 'background', 'and', 'something', 'is', 'beeping']"
clotho_development,UDCk_nJSjYk=,LQiLvx42r9Y=,"A large vehicle motor runs, something beeps, while the heels of someone click against the floor, and people talk.","['a', 'large', 'vehicle', 'motor', 'runs', 'something', 'beeps', 'while', 'the', 'heels', 'of', 'someone', 'click', 'against', 'the', 'floor', 'and', 'people', 'talk']"
clotho_development,FErfYQbVFlY=,LQiLvx42r9Y=,"A loud truck engine roars, people talk, and finally someone walks away.","['a', 'loud', 'truck', 'engine', 'roars', 'people', 'talk', 'and', 'finally', 'someone', 'walks', 'away']"
clotho_development,4pU1jvFG9bM=,LQiLvx42r9Y=,"People are chatting while machinery and vehicles are moving nearby, footsteps become louder as time goes by.","['people', 'are', 'chatting', 'while', 'machinery', 'and', 'vehicles', 'are', 'moving', 'nearby', 'footsteps', 'become', 'louder', 'as', 'time', 'goes', 'by']"
